raw_row_number,date,time,location,lat,lng,precinct,reporting_area,zone,subject_age,officer_id_hash,type,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,vehicle_registration_state,notes,year,month,subject_race_asian/pacific islander,subject_race_black,subject_race_hispanic,subject_race_other,subject_race_unknown,subject_race_white,subject_sex_female,subject_sex_male,violation_child restraint,violation_investigative stop,violation_moving traffic violation,violation_parking violation,violation_registration,violation_safety violation,violation_seatbelt violation,violation_vehicle equipment violation,subject_race,subject_sex,violation,stardate
2648854,2017-01-01,12:20:00,"DONELSON PIKE & MURFREESBORO PIKE, NASHVILLE, TN, 37217",36.1062729,-86.6730031,3.0,8841.0,323.0,29.0,01aa59bb70,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2017,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2017-01-01 12:20:00
890283,2012-05-01,22:15:00,"CARROLL ST & CHARLES E DAVIS BLVD, NASHVILLE, TN, 37210",36.1540984,-86.7617053,5.0,8201.0,511.0,19.0,3316885e7f,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,black,male,vehicle equipment violation,2012-05-01 22:15:00
2609629,2016-11-01,09:51:00,"SOUTHCREST DR & WHISPERING HILLS DR, NASHVILLE, TN, 37211",36.0626119,-86.7228641,8.0,8659.0,835.0,37.0,df69290668,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2016,11,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2016-11-01 09:51:00
3080620,2018-11-01,11:47:00,"BROADMOOR DR & GRA MAR DR, NASHVILLE, TN, 37216",36.2297873,-86.73473,2.0,1841.0,225.0,58.0,8ed20f511b,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2018,11,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2018-11-01 11:47:00
2009160,2015-01-01,00:52:00,"NOLENSVILLE PIKE & OLD HICKORY BLVD, NASHVILLE, TN, 37211",36.045389,-86.7132511,8.0,8655.0,835.0,23.0,080ab8807b,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2015,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2015-01-01 00:52:00
2145773,2015-06-01,08:44:00,"MASSMAN DR & MASSMAN DR, NASHVILLE, TN, 37217",36.1414078,-86.7099463,5.0,8825.0,531.0,65.0,9d41edf114,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2015,6,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2015-06-01 08:44:00
249988,2010-10-01,17:09:00,"KINGS LN & TIMOTHY DR, NASHVILLE, , 37218",36.217627,-86.84477299999998,,,,76.0,275b2f9e04,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2010,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,black,female,vehicle equipment violation,2010-10-01 17:09:00
613006,2011-10-01,21:56:00,"CHARLOTTE PIKE & OCEOLA AVE, NASHVILLE, TN, 37209",36.1496487,-86.8599114,1.0,5031.0,115.0,29.0,2887b93017,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2011,10,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,white,female,registration,2011-10-01 21:56:00
1657276,2014-03-01,21:53:00,"HAMILTON CHURCH RD & HOBSON PIKE, ANTIOCH, TN, 37013",36.0585776,-86.5977133,3.0,8927.0,335.0,23.0,60059bc218,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,FOLLOWING TOO CLOSE,2014,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2014-03-01 21:53:00
1942819,2014-12-01,10:43:00,"NOLENSVILLE PIKE & WOODYCREST AVE, NASHVILLE, TN, 37211",36.130973,-86.75596469999998,3.0,8041.0,311.0,66.0,be750fae9b,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,white,male,vehicle equipment violation,2014-12-01 10:43:00
922349,2012-06-01,20:16:00,"1ST AVE S & LAFAYETTE ST, NASHVILLE, TN, 37210",36.14917970000001,-86.76345309999998,3.0,8151.0,311.0,19.0,fa9ae817a9,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,6,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2012-06-01 20:16:00
3046626,2018-09-01,18:44:00,"FATHERLAND ST & S 5TH ST, NASHVILLE, TN, 37206",36.16983670000001,-86.7635361,2.0,1111.0,211.0,25.0,8b5a2a4f1d,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2018,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,white,male,vehicle equipment violation,2018-09-01 18:44:00
4164,2010-01-01,00:04:00,"2ND AVE & UNION ST, NASHVILLE, TN, 37201",36.16593889999999,-86.777771,4.0,4163.0,415.0,46.0,2bb9ef14e4,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2010,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,white,male,vehicle equipment violation,2010-01-01 00:04:00
1224700,2013-02-01,17:08:00,"1316 DICKERSON PIKE, NASHVILLE, TN, 37207",36.1956484,-86.77227599999998,2,1867.0,223,35.0,565ed6dc62,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2013,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,black,female,vehicle equipment violation,2013-02-01 17:08:00
2099299,2015-04-01,01:46:00,"BUCHANAN ST & DELK AVE, NASHVILLE, TN, 37208",36.1806334,-86.82198890000002,6.0,4449.0,611.0,71.0,acffed52bf,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2015,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,black,male,vehicle equipment violation,2015-04-01 01:46:00
2061518,2015-03-01,16:15:00,"BRICK CHURCH PIKE & FERN AVE, NASHVILLE, TN, 37207",36.19572150000001,-86.77668929999999,6.0,3006.0,621.0,22.0,9385461f5c,vehicular,False,True,True,citation,0.0,0.0,0.0,True,True,True,True,consent,TN,NO MDC,2015,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2015-03-01 16:15:00
1867893,2014-09-01,00:38:00,"ANTIOCH PIKE & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.1017841,-86.7405433,8.0,8515.0,831.0,58.0,7975bcaa77,vehicular,False,False,True,warning,,,,False,False,False,False,,PA,,2014,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,white,male,vehicle equipment violation,2014-09-01 00:38:00
1651686,2014-03-01,04:46:00,"2ND AVE S & LEA AVE, NASHVILLE, TN, 37210",36.15558060000001,-86.77109999999998,4.0,4033.0,425.0,33.0,17e2b951bd,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2014-03-01 04:46:00
17842,2010-01-01,10:35:00,"1101 BROADWAY, NASHVILLE, TN, 37203",36.156484000000006,-86.786737,4,4079.0,423,40.0,8f33d988ff,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,"UNATTENDED CAR RUNNING
",2010,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2010-01-01 10:35:00
830596,2012-04-01,09:23:00,"BRILEY PKWY N & MURFREESBORO PIKE, NASHVILLE, TN, 37217",36.122074,-86.70241899999998,5.0,8998.0,531.0,27.0,1d2e83fed9,vehicular,False,True,False,citation,0.0,0.0,0.0,True,True,True,True,consent,TN,,2012,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2012-04-01 09:23:00
823839,2012-04-01,12:25:00,"2004 9TH AVE N, NASHVILLE, TN, 37228",36.185306,-86.80330390000002,6.0,4445.0,611.0,25.0,fae11c1b48,vehicular,False,True,True,citation,,,,False,False,False,False,,TN,,2012,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2012-04-01 12:25:00
2065859,2015-03-01,22:53:00,"MURFREESBORO PIKE & SWEENEY AVE, NASHVILLE, TN, 37217",36.0961815,-86.65566,3.0,8849.0,323.0,40.0,473da02334,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,FAILURE TO DIM,2015,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,unknown,male,moving traffic violation,2015-03-01 22:53:00
2950154,2018-03-01,20:34:00,"1ST AVE S & UNIVERSITY CT, NASHVILLE, TN, 37210",36.1524136,-86.76561579999998,5.0,8201.0,511.0,58.0,20b7054cf4,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2018,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,black,male,safety violation,2018-03-01 20:34:00
2507301,2016-07-01,20:45:00,"I 65 S & W TRINITY LN, NASHVILLE, TN, 37207",36.2070447,-86.79159510000002,2,3004.0,223,40.0,7088d92bb2,vehicular,False,True,False,citation,,,,False,False,False,False,,GA,,2016,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,black,female,moving traffic violation,2016-07-01 20:45:00
1483411,2013-10-01,05:54:00,"BATTERY LN & WATERSWOOD DR, , TN, 37204",36.0881466,-86.7855876,,,,44.0,e60adece97,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2013,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2013-10-01 05:54:00
1809824,2014-07-01,13:34:00,"INTERSTATE DR & WOODLAND ST, NASHVILLE, TN, 37213",36.17045420000001,-86.76847269999998,4.0,1105.0,413.0,28.0,5905836fa2,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,white,male,vehicle equipment violation,2014-07-01 13:34:00
171925,2010-07-01,18:01:00,"W EASTLAND AVE & BAILEY ST, NASHVILLE, TN, 37206",36.1838357,-86.7501765,,1937.0,,45.0,eeeaa04fc6,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2010,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,white,male,vehicle equipment violation,2010-07-01 18:01:00
1222360,2013-02-01,22:22:00,"BROADMOOR DR & PORSHA DR, NASHVILLE, TN, 37216",36.22932670000001,-86.7276437,2.0,1839.0,225.0,46.0,8df01013ba,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2013,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,white,male,vehicle equipment violation,2013-02-01 22:22:00
710406,2012-01-01,13:19:00,"2272 LEBANON PIKE, NASHVILLE, TN, 37214",36.169604,-86.6848567,5.0,9203.0,515.0,28.0,0ed4c294a2,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,white,female,registration,2012-01-01 13:19:00
2183134,2015-07-01,23:33:00,"23RD AVE N & WEST END AVE, NASHVILLE, TN, 37203",36.148809,-86.804537,8,5715.0,815,38.0,17e2b951bd,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2015,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2015-07-01 23:33:00
74922,2010-03-01,10:25:00,"I 65 N & LONG HOLLOW PIKE, GOODLETTSVILLE, TN, 37072",36.32343,-86.702809,7.0,1708.0,727.0,21.0,ecc8a645e8,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,"--/--
",2010,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2010-03-01 10:25:00
1228857,2013-03-01,17:22:00,"156 CHARLES E DAVIS BLVD, NASHVILLE, TN, 37210",36.1521328,-86.76230559999998,5.0,8201.0,511.0,30.0,0e0fefbbe3,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2013,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,black,female,moving traffic violation,2013-03-01 17:22:00
2662569,2017-02-01,16:31:00,"65  S & WEDGEWOOD AVE, NASHVILLE, TN, 37204",36.1330147,-86.7753381,8.0,6902.0,823.0,22.0,f5b63ab74a,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2017,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,black,female,registration,2017-02-01 16:31:00
2007343,2015-01-01,08:27:00,"427 HARDING PL, NASHVILLE, TN, 37211",36.0784753,-86.7285986,8.0,8609.0,831.0,31.0,6074f7bab3,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2015,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2015-01-01 08:27:00
317432,2011-01-01,17:49:00,"348 WILLARD DR, NASH, TN, 37211",36.07786249999999,-86.702332,,,,30.0,3cab80fef9,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2011,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2011-01-01 17:49:00
999494,2012-08-01,20:00:00,"2ND AVE S & LINDSLEY AVE, NASHVILLE, TN, 37210",36.152371,-86.7690088,4.0,4005.0,425.0,42.0,5229d3ffe8,vehicular,False,False,True,warning,,,,False,False,False,False,,IL,,2012,8,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2012-08-01 20:00:00
2584799,2016-10-01,22:51:00,"E TRINITY LN & KEELING AVE, NASHVILLE, TN, 37216",36.20441160000001,-86.7441937,2.0,1851.0,227.0,38.0,fa584a6825,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2016,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,black,female,vehicle equipment violation,2016-10-01 22:51:00
1979479,2014-12-01,14:00:00,"3100 GALLATIN PIKE, NASHVILLE, TN, 37216",36.20510549999999,-86.7372006,2.0,1417.0,217.0,71.0,a773a4fff8,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2014-12-01 14:00:00
2003166,2015-01-01,15:29:00,"2727 HERMAN ST, NASHVILLE, , 37208",36.16157570000001,-86.8185496,6.0,5309.0,615.0,61.0,4d2452c32f,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,right brake light out.,2015,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,black,male,safety violation,2015-01-01 15:29:00
1660461,2014-03-01,22:45:00,"MURFREESBORO PIKE & NASHBORO BLVD, NASHVILLE, TN, 37217",36.0867994,-86.6485814,5.0,889.0,535.0,23.0,72037bef5d,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,black,male,safety violation,2014-03-01 22:45:00
1259821,2013-03-01,00:11:00,"WHITE BRIDGE PIKE & WHITE BRIDGE PL, NASHVILLE, TN, 37209",36.1511332,-86.8577383,1.0,5035.0,115.0,43.0,88ef34d431,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2013,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,white,male,vehicle equipment violation,2013-03-01 00:11:00
1280736,2013-04-01,18:02:00,"GREEN ST & MAURY ST, NASHVILLE, TN, 37210",36.1529251,-86.75914610000002,5.0,8207.0,511.0,57.0,ce5bcb2c38,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2013,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2013-04-01 18:02:00
1264161,2013-03-01,02:50:00,"GALLATIN AVE & PETWAY AVE, NASHVILLE, TN, 37206",36.1865926,-86.74714159999998,2.0,1927.0,227.0,33.0,8d7b449e86,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2013,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2013-03-01 02:50:00
991209,2012-08-01,16:51:00,"6TH AVE S & LAFAYETTE ST, NASHVILLE, TN, 37203",36.1533087,-86.77568199999996,4.0,4027.0,425.0,47.0,56ee11fe67,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,black,male,vehicle equipment violation,2012-08-01 16:51:00
1481457,2013-10-01,17:13:00,"N 14TH ST & CALVIN AVE, NASHVILLE, TN, 37206",36.1811866,-86.74516849999998,,1213.0,,30.0,8cbadbb4fa,vehicular,False,False,True,warning,,,,False,False,False,False,,AL,BRAKE LIGHT OUT,2013,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2013-10-01 17:13:00
2316687,2015-12-01,16:59:00,"DELMAS AVE & GALLATIN PIKE, NASHVILLE, TN, 37216",36.19961660000001,-86.7406275,2.0,1851.0,227.0,45.0,c7a5bebec5,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2015,12,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2015-12-01 16:59:00
2226165,2015-08-01,16:40:00,"6TH AVE S & KOREAN VETERANS BLVD, NASHVILLE, TN, 37203",36.1558166,-86.777227,4.0,4043.0,425.0,44.0,a9b7a026f0,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2015,8,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2015-08-01 16:40:00
1165743,2013-01-01,05:36:00,"N GALLATIN PIKE & DULING AVE, MADISON, TN, 37115",36.2658527,-86.71102959999996,7.0,1701.0,715.0,24.0,576170def4,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2013,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,hispanic,female,moving traffic violation,2013-01-01 05:36:00
1742418,2014-05-01,19:30:00,"440 HARDING PL, NASHVILLE, TN, 37211",36.0785112,-86.73013540000002,8.0,8501.0,831.0,40.0,b5ca91d71f,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,black,female,moving traffic violation,2014-05-01 19:30:00
841567,2012-04-01,17:39:00,"CLARKSVILLE PIKE & W HAMILTON RD, NASHVILLE, TN, 37218",36.2083309,-86.8396132,6.0,3123.0,625.0,29.0,971bc941e5,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,black,male,vehicle equipment violation,2012-04-01 17:39:00
2459437,2016-05-01,20:15:00,"HEMSTEAD ST & URBANDALE AVE, NASHVILLE, TN, 37209",36.1541848,-86.8557021,1.0,4637.0,111.0,56.0,67529ca24c,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2016,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,black,male,registration,2016-05-01 20:15:00
1930347,2014-11-01,01:08:00,"S 5TH ST & SYLVAN ST, NASHVILLE, TN, 37206",36.1664991,-86.761612,2.0,1009.0,211.0,43.0,d08894c335,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,11,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,black,male,safety violation,2014-11-01 01:08:00
973892,2012-08-01,12:00:00,"GALLATIN PIKE & STRATFORD AVE, NASHVILLE, TN, 37216",36.21448510000001,-86.7304975,2.0,1817.0,225.0,37.0,6dcfd54f0d,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,8,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2012-08-01 12:00:00
210217,2010-09-01,23:27:00,"HARDING PL & I 24 W, NASHVILLE, TN, 37211",36.0841025,-86.69911900000002,3,8889.0,323,25.0,d62c0e5b2f,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2010,9,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,hispanic,male,investigative stop,2010-09-01 23:27:00
2095002,2015-04-01,08:59:00,"12TH AVE S & EDGEHILL AVE, NASHVILLE, TN, 37203",36.1427443,-86.78704170000002,8.0,6939.0,821.0,43.0,6fc2115dd4,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,NO TURN ON RED SIGN,2015,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2015-04-01 08:59:00
762084,2012-02-01,09:37:00,"MAIN ST & NEILL AVE, NASHVILLE, TN, 37206",36.1758256,-86.75756369999998,2.0,1999.0,227.0,42.0,8049a09e08,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,black,male,vehicle equipment violation,2012-02-01 09:37:00
2284350,2015-10-01,00:01:00,"BELL RD & BLUE HOLE RD, ANTIOCH, TN, 37013",36.0457235,-86.6743554,3.0,8719.0,331.0,30.0,0f15e3f7ed,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2015,10,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,black,male,safety violation,2015-10-01 00:01:00
2095978,2015-04-01,00:28:00,"JEFFERSON ST & ROSA L PARKS BLVD, NASHVILLE, TN, 37208",36.1733051,-86.79141729999998,4.0,4237.0,413.0,27.0,a60a361c7c,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2015,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,white,female,vehicle equipment violation,2015-04-01 00:28:00
2792627,2017-08-01,03:47:00,"MAIN ST & YEAMAN PL, NASHVILLE, TN, 37206",36.173352,-86.76398259999998,2.0,1997.0,227.0,34.0,1386d24b69,vehicular,False,False,True,warning,,,,False,False,False,False,,VA,,2017,8,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2017-08-01 03:47:00
1182450,2013-01-01,01:09:00,"ASH GROVE DR & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.0495349,-86.71381939999998,3.0,8717.0,331.0,28.0,350bac3344,vehicular,False,False,True,warning,0.0,0.0,0.0,True,True,True,True,consent,TN,,2013,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,black,male,safety violation,2013-01-01 01:09:00
1008728,2012-09-01,16:00:00,"ANDREW JACKSON WAY & OLD HICKORY BLVD, HERMITAGE, TN, 37076",36.1822863,-86.60799499999996,5.0,9557.0,523.0,19.0,471811543e,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2012,9,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2012-09-01 16:00:00
2138153,2015-05-01,13:22:00,"I 65 S & I 24 ENTRY W, NASHVILLE, TN, 37207",35.7275536,-86.9604933,2.0,18041.0,223.0,38.0,498350de5b,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,I WAS RUNNING STATIONARY LASER ON THE SHOULDER OF I -- S AT BRILEY E.  I OBSERVED THE DEFENDANT DRIVING AT A HIGH RATE OF SPEED IN THE - LN.  I CONFIRMED HIS SPEED WITH MY LASER AT -- MPH IN A -- MPH ZONE AT --- FT.,2015,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2015-05-01 13:22:00
1492719,2013-10-01,18:05:00,"BAPTIST WORLD CENTER DR & GOOCH ST, NASHVILLE, TN, 37207",36.2059833,-86.7907018,6.0,3011.0,623.0,29.0,6a6e0f08cf,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2013,10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,black,female,moving traffic violation,2013-10-01 18:05:00
695695,2011-12-01,00:27:00,"NOLENSVILLE PIKE & THOMPSON LN, NASHVILLE, TN, 37210",36.1109273,-86.7451877,3.0,8315.0,313.0,34.0,3c1411f7e8,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2011,12,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,black,male,investigative stop,2011-12-01 00:27:00
2151707,2015-06-01,09:54:00,"1510 ENSLEY BLVD, NASHVILLE, TN, 37210",36.1390768,-86.76091919999998,3.0,8127.0,311.0,26.0,b9f747e548,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2015,6,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2015-06-01 09:54:00
323883,2011-01-01,21:20:00,"GALLATIN PIKE & MAPLEWOOD PL, NASHVILLE, , 37216",36.227215,-86.7253132,,,,19.0,e83f27b8eb,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2011,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,black,female,vehicle equipment violation,2011-01-01 21:20:00
2386341,2016-02-01,17:58:00,"BRILEY PKWY N & OPRY MILLS DR, NASHVILLE, TN, 37214",36.2048497,-86.6930726,,9223.0,,19.0,b9f747e548,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2016,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,black,female,moving traffic violation,2016-02-01 17:58:00
342046,2011-01-01,10:44:00,"I 65 N & HAMILTON AVE, NASHVILLE, TN, 37203",36.2170104,-86.8213371,8.0,8051.0,821.0,54.0,41c8075306,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2011,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2011-01-01 10:44:00
1259434,2013-03-01,20:33:00,"HARDING PL & I 24 W, NASHVILLE, TN, 37211",36.0841025,-86.69911900000002,3.0,88100.0,323.0,44.0,ba10efd51b,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2013,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,unknown,male,moving traffic violation,2013-03-01 20:33:00
634908,2011-10-01,17:07:00,"5215 HARDING PIKE, NASHVILLE, TN, 37205",36.1023715,-86.8698162,1.0,6123.0,117.0,25.0,80cbba0ee1,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2011,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2011-10-01 17:07:00
1766106,2014-06-01,00:56:00,"FESSLERS LN & I 40 E, NASHVILLE, TN, 37210",36.137011,-86.72495599999998,5.0,8204.0,511.0,27.0,00443cb79c,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2014,6,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2014-06-01 00:56:00
508650,2011-07-01,10:20:00,"CAPITOL BLVD & UNION ST, NASHVILLE, TN, 37219",36.1637456,-86.78290059999998,4.0,4157.0,411.0,50.0,01a74e530f,vehicular,False,True,False,citation,,,,False,False,False,False,,TN,,2011,7,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,white,male,moving traffic violation,2011-07-01 10:20:00
2747130,2017-06-01,11:32:00,"26TH AVE N & BUCHANAN ST, NASHVILLE, TN, 37208",36.1804042,-86.8194776,6.0,4465.0,613.0,46.0,755936aeb6,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2017,6,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,black,male,moving traffic violation,2017-06-01 11:32:00
2264800,2015-10-01,15:00:00,"1214 CHURCH ST, NASHVILLE, TN, 37203",36.1591131,-86.78957940000002,,,,30.0,315048466f,vehicular,False,False,True,warning,,,,False,False,False,False,,TN,,2015,10,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,white,female,moving traffic violation,2015-10-01 15:00:00
